,time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4,TRG
0,8.4599609375,-4428.89990234375,-5172.8203125,-4581.80078125,-7893.26025390625,-8146.72705078125,-6077.1435546875,9809.1005859375,-5315.232421875,-5302.31103515625,3065.159912109375,-3781.673583984375,663.8632202148438,5414.30810546875,2981.62548828125,-1387.259033203125,-1866.573486328125,-6.300000190734863,-17.700000762939453,-9816.6005859375,-4009.94091796875,-17.100000381469727,-1480.8935546875,1350.67724609375,2215.82080078125,0.0
0,8.46337890625,-495.0,-244.26707458496094,9522.646484375,-9819.900390625,-9823.80078125,-4906.3505859375,9503.455078125,1880.102294921875,5744.169921875,-9818.1005859375,-9814.5,-8066.298828125,3316.79248046875,6111.6875,7680.72265625,5381.3076171875,-5.699999809265137,-17.399999618530273,-8821.099609375,-9825.6005859375,-17.700000762939453,-9837.0,9806.7001953125,8457.927734375,0.0
0,8.466552734375,2091.300048828125,2900.29638671875,7318.283203125,-596.0626831054688,-1465.1156005859375,3557.67431640625,9809.1005859375,4734.2294921875,441.8592529296875,-9818.1005859375,-3755.915283203125,-5021.291015625,-6347.4375,-2156.37841796875,2772.12060546875,3083.616455078125,-5.400000095367432,-17.700000762939453,5193.4990234375,-3902.293701171875,-17.700000762939453,-7099.46337890625,3377.740478515625,1133.3760986328125,0.0
0,8.469970703125,-463.20001220703125,-449.2233581542969,-6777.765625,9395.5537109375,9823.5,7215.83935546875,9752.8212890625,-754.3157958984375,-12887.5615234375,3689.57763671875,7415.38671875,4800.70361328125,-9580.2451171875,-9473.8505859375,-8123.3623046875,-4892.8076171875,-5.699999809265137,-17.399999618530273,6485.5830078125,9825.2998046875,-17.399999618530273,8352.203125,-9356.8740234375,-8619.41015625,0.0
0,8.473388671875,-4211.39990234375,-4898.84521484375,-9828.900390625,2929.36767578125,6172.2529296875,701.0357666015625,9783.654296875,-5940.23681640625,-14065.8525390625,9817.7998046875,4227.3515625,4904.24462890625,-2562.730712890625,-5443.5732421875,-8756.3056640625,-6327.96337890625,-6.0,-17.700000762939453,-6996.6640625,9825.2998046875,-17.700000762939453,9836.69921875,-8858.8623046875,-6476.9912109375,0.0
0,8.4765625,-3263.39990234375,-3899.57080078125,-3252.103759765625,-6789.83984375,-7584.3046875,-6161.13623046875,9809.1005859375,-4419.93115234375,-4271.3056640625,3049.579345703125,-2620.754150390625,1160.8603515625,6440.42041015625,4143.3291015625,-58.439300537109375,-1112.7938232421875,-5.400000095367432,-17.700000762939453,-9816.6005859375,-3901.09423828125,-17.399999618530273,-1520.219970703125,1884.902587890625,2945.93896484375,0.0
0,8.47998046875,291.29998779296875,589.061767578125,9705.0185546875,-9757.56640625,-9823.80078125,-5028.439453125,9535.486328125,2433.56640625,6406.958984375,-9818.1005859375,-9814.5,-8086.1064453125,4078.65283203125,6989.71240234375,8443.4306640625,5770.06396484375,-5.400000095367432,-17.100000381469727,-8436.4404296875,-9825.6005859375,-17.700000762939453,-9837.0,9806.7001953125,8991.2099609375,0.0
0,8.4833984375,2785.199951171875,3686.51220703125,7864.5,259.22283935546875,-1010.6210327148438,3518.377685546875,9809.1005859375,5258.9580078125,1104.6480712890625,-9818.1005859375,-3049.35986328125,-4911.14794921875,-5642.56689453125,-1506.2562255859375,3500.3642578125,3454.948486328125,-5.400000095367432,-17.399999618530273,6366.35009765625,-3823.732177734375,-17.399999618530273,-7113.2724609375,3687.2021484375,1485.7022705078125,0.0
0,8.486572265625,185.39999389648438,360.9991149902344,-6156.8603515625,9819.599609375,9823.5,7231.43798828125,8979.27734375,-269.9971618652344,-12077.486328125,3701.562744140625,8222.5791015625,5013.48828125,-8976.7568359375,-9058.2275390625,-7455.9560546875,-4533.79345703125,-5.699999809265137,-17.100000381469727,8131.46875,9825.2998046875,-17.399999618530273,8341.396484375,-9228.779296875,-8155.63427734375,0.0
0,8.489990234375,-3915.60009765625,-4504.53662109375,-9828.900390625,3163.71728515625,6333.2451171875,676.4380493164062,9809.1005859375,-5760.3388671875,-13771.2802734375,9817.7998046875,4700.5849609375,4890.7392578125,-2156.005126953125,-5097.22119140625,-8628.0380859375,-6263.67138671875,-5.699999809265137,-17.700000762939453,-5040.11474609375,9825.2998046875,-17.700000762939453,9836.69921875,-8895.375,-6368.2373046875,0.0
0,8.493408203125,-1026.9000244140625,-1368.375732421875,-340.74798583984375,-4329.7705078125,-5864.060546875,-6123.6396484375,-4441.890625,-2632.6220703125,-220.92962646484375,3211.676513671875,-507.97705078125,2352.332763671875,8465.349609375,6226.83837890625,2769.123779296875,506.5254821777344,-6.0,-17.100000381469727,-9816.6005859375,-3581.150390625,-17.100000381469727,-1583.8626708984375,3061.694580078125,4736.33203125,0.0
0,8.49658203125,3644.39990234375,4297.1796875,9828.599609375,-7107.50048828125,-9823.80078125,-4745.265625,-9809.400390625,5169.4580078125,12003.8427734375,-9818.1005859375,-7572.33251953125,-5743.97802734375,7584.7109375,9709.849609375,9819.900390625,8357.3701171875,-5.699999809265137,-17.100000381469727,-6101.822265625,-9825.6005859375,-17.399999618530273,-9837.0,9806.7001953125,9816.900390625,0.0
0,8.5,5515.5,6672.0322265625,9139.9052734375,3407.356689453125,1800.59033203125,3704.660888671875,-9719.8916015625,7506.93896484375,5891.45654296875,-9818.1005859375,8.685928344726562,-2981.682373046875,-2336.27197265625,1766.544921875,6719.02099609375,5567.2734375,-5.400000095367432,-17.700000762939453,7529.3154296875,-3420.129150390625,-17.100000381469727,-7133.68603515625,5273.71630859375,4253.380859375,0.0
0,8.50341796875,2597.39990234375,2949.209716796875,-3767.72509765625,9819.599609375,9823.5,7621.10205078125,-9671.994140625,1820.53515625,-7953.46630859375,4045.831298828125,9814.2001953125,6838.2119140625,-6001.90087890625,-6422.955078125,-4934.375,-2550.05224609375,-5.699999809265137,-17.700000762939453,9386.404296875,9825.2998046875,-17.399999618530273,8335.9931640625,-8934.2822265625,-6134.55126953125,0.0
0,8.506591796875,-1299.5999755859375,-1676.8604736328125,-9828.900390625,5957.92919921875,7901.4912109375,1295.2813720703125,-9809.400390625,-3408.48974609375,-9205.400390625,9817.7998046875,7250.6533203125,6681.5498046875,1078.6025390625,-2150.680908203125,-5454.3349609375,-4028.16943359375,-6.0,-18.0,-1612.033935546875,9825.2998046875,-17.700000762939453,9836.69921875,-7704.81591796875,-3862.706298828125,0.0
0,8.510009765625,-960.9000244140625,-1332.3658447265625,-10.198443412780762,-4273.72998046875,-5624.52099609375,-5814.06787109375,-9554.046875,-2366.51611328125,73.64320373535156,3597.29345703125,-395.65899658203125,2454.373291015625,9277.6005859375,6576.48876953125,2633.364990234375,718.0284423828125,-6.0,-17.399999618530273,-8719.5419921875,-3408.734619140625,-17.399999618530273,-1585.0634765625,3470.519287109375,4830.705078125,0.0
0,8.513427734375,2367.60009765625,2869.087890625,9828.599609375,-8456.658203125,-9823.80078125,-4760.86376953125,-9809.400390625,4176.275390625,10457.3359375,-9818.1005859375,-8723.068359375,-6563.60302734375,6705.27197265625,9139.193359375,9819.900390625,7459.38427734375,-6.0,-17.700000762939453,-6407.392578125,-9825.6005859375,-17.399999618530273,-9837.0,9806.7001953125,9816.900390625,0.0
0,8.5166015625,4494.2998046875,5513.71435546875,8787.458984375,2255.388427734375,808.5567626953125,3716.959716796875,-9538.1806640625,6772.9775390625,4786.80859375,-9818.1005859375,-1150.13671875,-3617.33447265625,-3306.29443359375,634.5287475585938,5614.06884765625,4864.2666015625,-5.400000095367432,-17.700000762939453,7115.59716796875,-3573.654052734375,-17.100000381469727,-7158.0029296875,4805.03515625,3193.1064453125,0.0
0,8.52001953125,1589.699951171875,1842.505859375,-4808.56591796875,9819.599609375,9823.5,7448.91796875,-9809.400390625,946.4866943359375,-8837.1845703125,4402.98388671875,9536.55078125,6108.62255859375,-6848.94580078125,-7327.068359375,-6007.85986328125,-3345.892333984375,-5.400000095367432,-18.0,7716.2529296875,9825.2998046875,-18.0,8313.1767578125,-9070.45703125,-7072.59033203125,0.0
0,8.523193359375,-2230.800048828125,-2841.7802734375,-9828.900390625,4963.892578125,7356.7578125,1092.5,-9605.2373046875,-4304.6884765625,-10310.048828125,9817.7998046875,5930.09326171875,5884.7333984375,148.47280883789062,-3178.341552734375,-6638.10498046875,-4772.93603515625,-6.0,-17.399999618530273,-4012.55908203125,9825.2998046875,-17.700000762939453,9836.69921875,-8138.78076171875,-4860.36474609375,0.0
0,8.526611328125,-1649.0999755859375,-2077.470458984375,-1027.043212890625,-4974.98046875,-6353.03173828125,-5906.458984375,-9809.400390625,-3001.099365234375,-589.1456298828125,4070.700439453125,-1182.184814453125,1874.2432861328125,8803.9873046875,5923.068359375,1843.9847412109375,223.82057189941406,-5.400000095367432,-17.399999618530273,-9102.404296875,-3632.12548828125,-17.399999618530273,-1629.79345703125,2954.849365234375,4133.5419921875,0.0
0,8.530029296875,1674.0,2121.882568359375,9828.599609375,-9082.388671875,-9823.80078125,-4809.45947265625,-9809.400390625,3645.560302734375,9794.5458984375,-9818.1005859375,-9401.7685546875,-7234.369140625,6250.25537109375,8616.517578125,9819.900390625,6897.57958984375,-6.0,-17.399999618530273,-4696.19775390625,-9825.6005859375,-17.700000762939453,-9837.0,9806.7001953125,9816.900390625,0.0
0,8.533203125,3408.89990234375,4368.29931640625,7848.60205078125,1059.6669921875,-201.46466064453125,3528.277099609375,-5338.77099609375,5857.9208984375,3313.9443359375,-9818.1005859375,-1911.203857421875,-4324.71484375,-4348.603515625,-842.0401000976562,4234.90087890625,4068.7275390625,-5.400000095367432,-17.399999618530273,8548.482421875,-3624.629150390625,-17.399999618530273,-7187.1220703125,3927.827880859375,1933.60009765625,0.0
0,8.53662109375,-2231.10009765625,-2386.855224609375,-7925.6904296875,7242.95556640625,9823.5,6781.1787109375,9809.1005859375,-2266.239990234375,-14581.3544921875,4703.50732421875,6344.02197265625,3689.6630859375,-9828.6005859375,-9826.2001953125,-9133.3134765625,-6366.41845703125,-6.0,-17.700000762939453,6716.2587890625,9825.2998046875,-17.399999618530273,8294.5654296875,-9784.853515625,-9604.486328125,0.0
0,8.5400390625,-5217.60009765625,-6037.65771484375,-9828.900390625,1826.5469970703125,5377.787109375,533.9511108398438,8984.3662109375,-6853.1982421875,-14949.5703125,9817.7998046875,3596.872802734375,4123.33544921875,-3331.18994140625,-6375.57470703125,-9331.107421875,-7232.55908203125,-5.699999809265137,-17.399999618530273,-5887.32373046875,9825.2998046875,-18.0,9836.69921875,-8984.861328125,-7498.61767578125,0.0
0,8.543212890625,-4650.2998046875,-5403.28369140625,-5017.0341796875,-8113.224609375,-8481.6015625,-6598.19580078125,9809.1005859375,-5694.18603515625,-5375.9541015625,4256.16796875,-4416.64453125,-471.787109375,5555.58251953125,2755.522216796875,-1683.950927734375,-2363.184814453125,-6.0,-17.399999618530273,-9816.6005859375,-4288.8046875,-17.100000381469727,-1650.2071533203125,738.9368896484375,1216.0648193359375,0.0
0,8.546630859375,-638.0999755859375,-438.720458984375,9403.265625,-9819.900390625,-9823.80078125,-5368.6083984375,9492.9775390625,1578.6751708984375,5670.52734375,-9818.1005859375,-9814.5,-9032.3818359375,3426.2724609375,5973.74658203125,7417.59521484375,4899.4169921875,-5.099999904632568,-17.399999618530273,-7468.5009765625,-9825.6005859375,-17.100000381469727,-9837.0,9806.7001953125,7667.59033203125,0.0
0,8.550048828125,1954.199951171875,2768.560302734375,7133.81103515625,-698.5530395507812,-2032.3345947265625,3186.308349609375,9809.1005859375,4477.10400390625,368.2160339355469,-9818.1005859375,-4215.0712890625,-5969.9677734375,-6127.27783203125,-2321.607666015625,2568.03271484375,2681.94140625,-5.400000095367432,-17.399999618530273,7024.82470703125,-4074.10986328125,-17.100000381469727,-7196.728515625,2873.44384765625,207.62083435058594,0.0
0,8.55322265625,-850.2000122070312,-812.322998046875,-7117.31396484375,8969.708984375,9823.5,6572.998046875,9747.7314453125,-1329.0325927734375,-12961.2041015625,5257.513671875,6492.58154296875,3302.509521484375,-9573.046875,-9653.4736328125,-8371.205078125,-5516.20068359375,-5.400000095367432,-18.0,7381.02392578125,9825.2998046875,-17.399999618530273,8279.2548828125,-9549.6142578125,-9212.912109375,0.0
0,8.556640625,-4264.7998046875,-4950.45947265625,-9828.900390625,2744.165771484375,5703.9677734375,283.7740173339844,9784.552734375,-6262.3173828125,-14213.138671875,9817.7998046875,3516.303466796875,3770.6953125,-2105.314453125,-5468.46240234375,-8815.34375,-6686.37646484375,-6.0,-17.399999618530273,-3845.69384765625,9825.2998046875,-17.399999618530273,9836.69921875,-9017.783203125,-7286.50244140625,0.0
0,8.56005859375,-3756.60009765625,-4340.39208984375,-3898.505126953125,-7354.43603515625,-8054.388671875,-6909.8671875,9809.1005859375,-5088.63818359375,-4344.94921875,5247.02685546875,-3314.130859375,-274.60888671875,6662.97998046875,3778.684814453125,-549.0297241210938,-1817.603271484375,-6.0,-17.399999618530273,-9049.0791015625,-4190.453125,-17.399999618530273,-1736.0648193359375,1053.486328125,1660.367431640625,0.0
0,8.563232421875,14.100000381469727,370.30169677734375,9543.0439453125,-9819.900390625,-9823.80078125,-5642.18359375,9529.798828125,1934.8798828125,6406.958984375,-9818.1005859375,-9814.5,-8563.896484375,4546.267578125,6795.9951171875,8161.4228515625,5257.83056640625,-5.699999809265137,-17.100000381469727,-3169.843994140625,-9825.6005859375,-17.399999618530273,-9837.0,9806.7001953125,7893.18701171875,0.0
0,8.566650390625,2667.300048828125,3566.779541015625,7608.3388671875,-281.09942626953125,-1266.6490478515625,3026.122802734375,9809.1005859375,4891.37841796875,957.3616943359375,-9643.119140625,-2464.407470703125,-5013.7880859375,-4988.986328125,-1480.4671630859375,3269.00439453125,3087.2216796875,-5.400000095367432,-17.399999618530273,8914.5673828125,-3939.17578125,-17.399999618530273,-7210.2373046875,3162.55419921875,594.7003784179688,0.0
0,8.570068359375,-234.60000610351562,-140.7386474609375,-6569.59765625,9497.4443359375,9823.5,6476.70703125,8977.7802734375,-864.4698486328125,-12077.486328125,5849.27197265625,7831.41259765625,4066.3125,-8573.6298828125,-9210.86328125,-7796.70166015625,-5160.1904296875,-5.699999809265137,-17.399999618530273,8941.23046875,9825.2998046875,-18.0,8290.3623046875,-9426.607421875,-8954.66015625,0.0
0,8.5732421875,-3944.39990234375,-4662.68017578125,-9828.900390625,2867.333984375,6104.19873046875,255.27662658691406,9809.1005859375,-6071.34423828125,-13844.9228515625,9817.7998046875,4634.0927734375,4607.72705078125,-1446.9349365234375,-5021.05419921875,-8865.091796875,-6602.556640625,-6.300000190734863,-17.399999618530273,-2122.51611328125,9825.2998046875,-17.100000381469727,9836.69921875,-9040.2294921875,-7166.06494140625,0.0
0,8.57666015625,-1205.699951171875,-1597.338623046875,-865.367919921875,-4725.34716796875,-6442.07177734375,-6723.88427734375,-4576.00341796875,-3029.236328125,-294.57281494140625,5028.0009765625,-864.10009765625,1331.02783203125,8708.3056640625,6287.41259765625,2465.239501953125,132.48976135253906,-6.0,-17.700000762939453,-8003.8486328125,-3835.42626953125,-17.399999618530273,-1647.8055419921875,2551.412109375,3816.2685546875,0.0
0,8.580078125,3411.300048828125,4095.224609375,9828.599609375,-7431.75390625,-9823.80078125,-5379.70751953125,-9809.400390625,4701.302734375,11930.19921875,-9818.1005859375,-7989.25732421875,-6825.00634765625,7791.97265625,9711.9482421875,9819.900390625,7899.814453125,-5.699999809265137,-17.700000762939453,-1905.321533203125,-9825.6005859375,-17.399999618530273,-9837.0,9806.7001953125,9816.900390625,0.0
0,8.583251953125,5444.7001953125,6650.72607421875,9045.119140625,3462.197998046875,1286.435791015625,3390.289794921875,-9737.5537109375,7355.7763671875,5891.45654296875,-9757.2763671875,-1043.5093994140625,-3915.952880859375,-1983.23681640625,1929.6751708984375,6610.83349609375,5337.7451171875,-5.699999809265137,-17.700000762939453,9130.2646484375,-3613.834716796875,-17.399999618530273,-7173.61279296875,4937.61865234375,3238.945068359375,0.0
0,8.586669921875,2429.10009765625,2734.350830078125,-4208.35791015625,9819.599609375,9823.5,7144.74560546875,-9660.01953125,1492.1683349609375,-8100.7529296875,5542.15673828125,9220.2626953125,5532.39404296875,-5758.04541015625,-6382.171875,-5128.2734375,-2877.82177734375,-5.699999809265137,-17.700000762939453,8725.533203125,9825.2998046875,-17.700000762939453,8303.87109375,-9173.4111328125,-6986.9052734375,0.0
0,8.590087890625,-1210.5,-1726.674072265625,-9828.900390625,5810.78662109375,7819.646484375,1020.5065307617188,-9809.400390625,-3659.928466796875,-9352.6875,9817.7998046875,6979.29345703125,6752.3779296875,1403.742919921875,-1986.3509521484375,-5580.50341796875,-4193.40576171875,-5.699999809265137,-17.700000762939453,423.0053405761719,9825.2998046875,-17.399999618530273,9836.69921875,-7921.19970703125,-4553.57763671875,0.0
0,8.59326171875,-1038.9000244140625,-1430.1927490234375,-337.1485595703125,-4529.05712890625,-5778.61767578125,-6093.341796875,-9548.658203125,-2666.4462890625,-220.92962646484375,4872.19580078125,-57.80635070800781,2213.97802734375,9413.7763671875,6658.35400390625,2518.8837890625,585.839111328125,-6.0,-17.700000762939453,-4703.9873046875,-3495.392578125,-17.700000762939453,-1668.21923828125,3032.663818359375,4168.29541015625,0.0
0,8.5966796875,2324.39990234375,2853.4833984375,9828.599609375,-8511.19921875,-9823.80078125,-4937.84765625,-9809.400390625,3976.920654296875,10383.69140625,-9818.1005859375,-8725.1650390625,-7307.89794921875,6913.73388671875,9126.8984375,9819.900390625,7271.615234375,-5.699999809265137,-17.100000381469727,-387.9546203613281,-9825.6005859375,-16.799999237060547,-9837.0,9806.7001953125,9771.0625,0.0
0,8.60009765625,4569.89990234375,5529.31787109375,8741.8662109375,2307.23291015625,658.9573364257812,3689.662109375,-9541.4736328125,6672.40185546875,4860.45166015625,-9818.1005859375,-1217.22802734375,-3369.436279296875,-3092.133544921875,673.2122802734375,5554.130859375,4738.98779296875,-5.699999809265137,-17.399999618530273,9758.4814453125,-3546.667236328125,-17.700000762939453,-7175.41455078125,4581.76806640625,2694.87646484375,0.0
0,8.603271484375,1609.800048828125,1716.4713134765625,-5040.43115234375,9819.599609375,9823.5,7403.0224609375,-9809.400390625,834.5366821289062,-8910.8271484375,5148.75,9653.9599609375,6177.9501953125,-6729.86767578125,-7339.66259765625,-5904.46728515625,-3283.102294921875,-5.400000095367432,-17.399999618530273,8625.4736328125,9825.2998046875,-17.399999618530273,8304.4716796875,-9174.0107421875,-7218.494140625,0.0
0,8.606689453125,-2101.199951171875,-2824.375732421875,-9828.900390625,4905.1552734375,7479.974609375,1180.0919189453125,-9630.3828125,-4334.322265625,-10310.048828125,9817.7998046875,6621.0732421875,6677.0478515625,325.4403991699219,-3044.5986328125,-6492.75634765625,-4711.94921875,-6.0,-17.100000381469727,-654.579833984375,9825.2998046875,-17.399999618530273,9836.69921875,-8162.125,-4947.5478515625,0.0
0,8.60986328125,-1737.300048828125,-2127.88427734375,-1107.131103515625,-5237.19970703125,-6121.28759765625,-5996.1513671875,-9787.546875,-3107.062744140625,-662.7888793945312,4332.27294921875,-790.718994140625,2391.04833984375,8723.302734375,5824.41015625,1858.3697509765625,49.27056884765625,-6.0,-17.399999618530273,-4197.3994140625,-3518.18115234375,-17.100000381469727,-1690.134033203125,2674.718017578125,3859.710205078125,0.0
0,8.61328125,1791.300048828125,2306.13330078125,9828.599609375,-9094.9755859375,-9823.80078125,-4798.66064453125,-9809.400390625,3618.02197265625,9868.1904296875,-9818.1005859375,-9036.3603515625,-7170.74365234375,6215.76171875,8601.5234375,9819.900390625,6880.45458984375,-6.0,-17.399999618530273,-1241.4547119140625,-9825.6005859375,-17.399999618530273,-9837.0,9806.7001953125,9707.84765625,0.0
0,8.61669921875,3593.10009765625,4514.43994140625,7734.61962890625,1104.3192138671875,4.796777725219727,3709.760498046875,-4970.259765625,5898.92919921875,3166.657958984375,-9818.1005859375,-1871.0687255859375,-3766.7939453125,-4343.20458984375,-589.8478393554688,4245.6904296875,4098.47021484375,-5.699999809265137,-17.700000762939453,9224.033203125,-3591.645263671875,-17.399999618530273,-7191.32470703125,3914.060791015625,1873.381103515625,0.0
0,8.619873046875,-1941.0,-2301.93212890625,-7943.08740234375,7456.02734375,9823.5,7040.95556640625,9809.1005859375,-2108.79150390625,-14581.3544921875,4762.8330078125,5966.333984375,4396.74365234375,-9828.6005859375,-9826.2001953125,-9086.2626953125,-6095.73095703125,-5.699999809265137,-17.399999618530273,2626.707275390625,9825.2998046875,-17.399999618530273,8296.3662109375,-9739.6611328125,-9539.173828125,0.0
0,8.623291015625,-4992.89990234375,-6079.36962890625,-9828.900390625,2080.974853515625,5571.7568359375,755.3308715820312,8980.17578125,-6748.7314453125,-15023.21484375,9817.7998046875,3166.47021484375,4300.70556640625,-3240.6064453125,-6133.2783203125,-9282.55859375,-7098.86767578125,-6.0,-17.399999618530273,-8774.6650390625,9825.2998046875,-17.399999618530273,9836.69921875,-8992.34375,-7357.80712890625,0.0
0,8.626708984375,-4394.7001953125,-5238.83837890625,-4704.7822265625,-7930.42041015625,-8332.302734375,-6475.20703125,9809.1005859375,-5487.34814453125,-5449.59716796875,3926.580810546875,-3969.768798828125,10.204046249389648,5521.68896484375,2939.043701171875,-1548.1920166015625,-2285.072998046875,-6.0,-17.399999618530273,-9474.181640625,-4268.71435546875,-17.100000381469727,-1691.0345458984375,789.8154907226562,1317.0291748046875,0.0
0,8.6298828125,-316.20001220703125,-101.7279281616211,9635.4296875,-9819.900390625,-9823.80078125,-5196.12451171875,9509.4423828125,1710.680419921875,5302.31103515625,-9818.1005859375,-9814.5,-8684.8447265625,3310.19384765625,6105.68994140625,7536.2724609375,5078.7744140625,-5.699999809265137,-17.399999618530273,-4183.91796875,-9825.6005859375,-17.399999618530273,-9837.0,9806.7001953125,7697.5498046875,0.0
0,8.63330078125,2090.39990234375,2753.55615234375,7132.91162109375,-937.397705078125,-1609.0189208984375,3176.4091796875,9809.1005859375,4465.7294921875,220.92962646484375,-9818.1005859375,-3669.655029296875,-5390.4375,-6312.34375,-2200.15966796875,2528.7734375,2733.915771484375,-5.400000095367432,-17.399999618530273,7146.154296875,-3953.868408203125,-17.399999618530273,-7203.033203125,2994.355224609375,445.8005676269531,0.0
0,8.63671875,-502.79998779296875,-760.4088134765625,-6961.33740234375,9234.0263671875,9823.5,7133.3466796875,9755.515625,-922.2408447265625,-13255.77734375,4289.72607421875,7025.119140625,5178.5537109375,-9516.6572265625,-9492.4423828125,-8206.9755859375,-5033.10888671875,-5.699999809265137,-17.700000762939453,1920.300537109375,9825.2998046875,-17.700000762939453,8284.658203125,-9419.4248046875,-8870.1728515625,0.0
0,8.639892578125,-4130.10009765625,-5114.6044921875,-9828.900390625,2776.830810546875,6234.3115234375,686.0371704101562,9783.654296875,-6018.06298828125,-14139.49609375,9817.7998046875,3900.88037109375,5012.8876953125,-2387.86279296875,-5447.47119140625,-8743.41796875,-6306.33203125,-6.0,-17.399999618530273,-9619.177734375,9825.2998046875,-17.700000762939453,9836.69921875,-8833.7216796875,-6712.17529296875,0.0
0,8.643310546875,-3358.199951171875,-3941.582275390625,-3149.519287109375,-6923.197265625,-7514.15185546875,-6308.12255859375,9809.1005859375,-4652.212890625,-4565.87890625,3531.97509765625,-2174.477294921875,1201.676513671875,6480.9130859375,3945.11376953125,-170.82257080078125,-1335.1121826171875,-5.699999809265137,-17.399999618530273,-8681.1962890625,-3889.699951171875,-17.100000381469727,-1712.9493408203125,1770.2760009765625,2489.05322265625,0.0
0,8.646728515625,209.10000610351562,711.495361328125,9828.599609375,-9811.5087890625,-9823.80078125,-5286.1162109375,9539.0791015625,2189.311767578125,6333.31591796875,-9818.1005859375,-9730.935546875,-8139.52783203125,4047.458740234375,6785.19970703125,8389.1865234375,5547.4453125,-6.0,-17.399999618530273,-1895.1358642578125,-9825.6005859375,-17.100000381469727,-9837.0,9806.7001953125,8430.9638671875,0.0
0,8.64990234375,2811.300048828125,3596.1875,7788.91162109375,65.92950439453125,-887.10400390625,3339.59423828125,9809.1005859375,5126.0546875,883.718505859375,-9818.1005859375,-2570.735107421875,-4585.5185546875,-5510.29052734375,-1542.840576171875,3364.005859375,3275.891845703125,-5.400000095367432,-17.700000762939453,9121.27734375,-3782.951904296875,-17.100000381469727,-7216.841796875,3674.3330078125,1219.9595947265625,0.0
0,8.6533203125,213.60000610351562,22.80626106262207,-6245.94677734375,9819.599609375,9823.5,7227.23828125,8980.17578125,-296.3383483886719,-12224.771484375,4034.745361328125,8051.55615234375,5725.0703125,-8765.294921875,-8989.2578125,-7495.814453125,-4446.96923828125,-6.300000190734863,-17.700000762939453,2508.07421875,9825.2998046875,-17.700000762939453,8274.4521484375,-9230.2763671875,-8066.65380859375,0.0
0,8.65673828125,-3689.10009765625,-4658.17919921875,-9828.900390625,3274.299072265625,6463.35791015625,825.2244262695312,9809.1005859375,-5648.08935546875,-13992.208984375,9817.7998046875,4546.93359375,5655.142578125,-1836.263671875,-5008.7587890625,-8639.7265625,-5950.92333984375,-5.699999809265137,-17.100000381469727,-9782.1484375,9825.2998046875,-17.399999618530273,9836.69921875,-8759.2001953125,-6209.45068359375,0.0
0,8.659912109375,-915.0,-1287.0533447265625,-237.8636932373047,-4256.3486328125,-5968.98974609375,-6214.8310546875,-4365.2548828125,-2597.00146484375,-368.2160339355469,3428.6044921875,-521.1557006835938,1965.779541015625,8510.94140625,6284.4140625,2702.892578125,540.7745361328125,-6.0,-17.100000381469727,-7231.83349609375,-3721.48193359375,-17.700000762939453,-1733.3629150390625,3169.13818359375,4533.8037109375,0.0
0,8.663330078125,3730.800048828125,4597.56201171875,9828.599609375,-6930.689453125,-9823.80078125,-4927.64892578125,-9809.400390625,5225.13330078125,11856.5556640625,-9818.1005859375,-7666.3798828125,-6696.255859375,7634.2021484375,9693.65625,9819.900390625,8379.90234375,-5.400000095367432,-17.399999618530273,439.1825866699219,-9825.6005859375,-17.399999618530273,-9837.0,9806.7001953125,9816.900390625,0.0
0,8.666748046875,5646.0,6787.263671875,9104.810546875,3775.0634765625,1515.1820068359375,3744.25732421875,-9710.0126953125,7647.3251953125,5891.45654296875,-9818.1005859375,-1057.8861083984375,-3470.576171875,-2227.991943359375,1798.9310302734375,6756.78173828125,5740.9228515625,-5.400000095367432,-17.700000762939453,9620.3759765625,-3514.283203125,-17.100000381469727,-7216.841796875,5530.50390625,4082.31103515625,0.0
0,8.669921875,2841.89990234375,2890.99365234375,-3905.404052734375,9819.599609375,9823.5,7827.783203125,-9678.580078125,2072.871826171875,-7953.46630859375,4128.52783203125,9330.4833984375,6947.45556640625,-5791.03955078125,-6243.93115234375,-4731.18603515625,-2188.634765625,-5.400000095367432,-18.0,1958.946044921875,9825.2998046875,-17.399999618530273,8273.55078125,-8797.2099609375,-5852.3310546875,0.0
0,8.67333984375,-1068.9000244140625,-1772.586669921875,-9828.900390625,6045.13623046875,7893.39697265625,1504.062255859375,-9809.400390625,-3231.884033203125,-9352.6875,9817.7998046875,6130.1689453125,6928.54736328125,1081.001953125,-2031.0318603515625,-5359.33349609375,-3648.125,-6.0,-17.399999618530273,-9816.6005859375,9825.2998046875,-16.799999237060547,9836.69921875,-7544.3984375,-3595.465576171875,0.0
0,8.6767578125,-768.9000244140625,-1084.7978515625,262.1600036621094,-3986.337646484375,-5461.4306640625,-5681.47998046875,-9556.4423828125,-2157.283447265625,-73.64320373535156,3554.447021484375,-278.8482360839844,2753.89208984375,9328.8916015625,6638.86279296875,2721.173583984375,954.7675170898438,-5.699999809265137,-17.399999618530273,-6857.060546875,-3400.3388671875,-17.100000381469727,-1776.592041015625,3652.7841796875,4892.72119140625,0.0
